Principais características da população familiar - Mulher (Página 1),,,,,,,,,,,,
,,,,,,,,,,,,1999
,,,,,,,,,,,,pág. 3/18
,,,Entre Douro e Minho,Minho Lima,Arcos de Valdevez,Caminha,Melgaço,Monção,Paredes de Coura,Ponte da Barca,Ponte de Lima,Valença
,,,nº de indivíduos,,,,,,,,,
Mulher,,,,,,,,,,,,
População familiar,,,"125,625","30,549","4,853","1,182","2,235","3,888","1,910","1,932","7,442","1,304"
Nível de instrução,,,,,,,,,,,,
,Não sabe ler nem escrever,,"24,939","6,443","1,371",201,412,685,535,488,"1,515",263
,Sabe ler e escrever,,"24,759","7,333","1,151",294,606,"1,065",406,444,"1,548",362
,Básico - 1º ciclo,,"37,343","8,032","1,333",305,601,963,495,520,"2,016",337
,Básico - 2º ciclo,,"19,970","4,468",467,205,247,530,258,246,"1,404",171
,Básico - 3º ciclo,,"8,134","1,939",239,86,104,290,104,113,495,83
,Secundário agrícola,,370,95,10,9,6,4,4,4,40,1
,Secundário não agrícola,,"6,000","1,411",182,50,154,222,85,72,244,66
,Politécnico / Superior agrícola,,222,62,4,2,2,5,2,4,29,- 
,Politécnico / Superior não agrícola,,"3,888",766,96,30,103,124,21,41,151,21
Formação profissional agrícola,,,,,,,,,,,,
,Exclusivamente prática,,"102,872","25,189","4,203",898,"1,901","3,166","1,593","1,643","5,988","1,039"
,Curta duração,,"2,776","1,565",133,138,159,322,98,48,253,111
,Longa duração,,910,240,25,8,14,35,24,10,60,9
,Longa e curta duração,,603,119,17,1,9,23,3,5,41,3
,Completa,,592,157,14,11,8,9,6,8,69,1
Tempo de actividade agrícola ,,,,,,,,,,,,
,Sem actividade,,"20,097","5,270",539,224,207,779,233,151,"1,481",244
,Tempo parcial,,"83,155","21,095","3,702",944,"1,825","2,911","1,662","1,531","4,434",689
,> 0 - < 25%,,"35,460","7,320","1,061",288,682,928,419,446,"1,819",299
,25 - < 50%,,"13,747","2,824",444,163,303,320,249,154,574,129
,50 - < 75%,,"12,043","3,466",840,148,384,484,430,164,533,78
,75 - < 100%,,"21,905","7,485","1,357",345,456,"1,179",564,767,"1,508",183
,Tempo completo,,"22,373","4,184",612,14,203,198,15,250,"1,527",371
Actividades remuneradas exterior à exploração,,,,,,,,,,,,
,Principal,,"24,130","4,685",486,199,244,530,271,177,"1,398",236
,,Sector primário,857,272,44,21,5,17,9,14,105,6
,,Sector secundário,"11,558","1,606",113,61,8,78,135,37,574,79
,,Sector terciário,"11,715","2,807",329,117,231,435,127,126,719,151
,Secundária,,590,157,24,13,2,35,9,9,23,- 
,,Sector primário,245,71,12,7,- ,16,4,3,7,- 
,,Sector secundário,91,5,1,- ,- ,2,- ,- ,1,- 
,,Sector terciário,254,81,11,6,2,17,5,6,15,- 
Situação na profissão exterior à exploração,,,,,,,,,,,,
,Patrão/empregador,,"1,106",204,30,15,18,23,9,5,40,24
,Trabalhador por conta própria,,"1,933",514,90,47,30,99,15,19,97,17
,Trabalhador por conta de outrem,,"21,292","4,021",366,148,196,416,248,159,"1,265",186
,Trabalhador familiar remunerado,,215,49,13,- ,2,11,5,1,4,7
,Outra situação,,174,54,11,2,- ,16,3,2,15,2
Dirigente na população familiar,,,"22,648","7,620","1,307",384,571,897,361,513,"1,880",254
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Norte.",,,,,,,,,,,,
