Mão-de-obra agrícola não familiar permanente segundo o tempo de actividade (Alto Alentejo - Gavião),,,,,,,,,
,,,,,,,,,Pág 2/7
,,,Avis,Campo Maior,Castelo de Vide,Crato,Elvas,Fronteira,Gavião
Tempo de actividade agrícola dos trabalhadores permanentes,,,   315 ,   167 ,   56 ,   127 ,   462 ,   151 ,   71 
,Tempo parcial,,   29 ,   28 ,   16 ,   96 ,   64 ,   12 ,   11 
,,> 0 - < 25%,   5 ,   10 ,   2 ,   6 ,   10 ,   10 ,   1 
,,25 - < 50%,   7 ,   11 ,   3 ,   7 ,   28 ,- ,   1 
,,50 - < 75%,   11 ,   7 ,   3 ,   5 ,   11 ,   1 ,   8 
,,75 - < 100%,   6 ,- ,   8 ,   78 ,   15 ,   1 ,   1 
,Tempo completo,,   286 ,   139 ,   40 ,   31 ,   398 ,   139 ,   60 
Homem,,,   270 ,   153 ,   47 ,   101 ,   382 ,   133 ,   37 
,Tempo parcial,,   23 ,   28 ,   12 ,   74 ,   53 ,   12 ,   11 
,,> 0 - < 25%,   4 ,   10 ,   2 ,   6 ,   5 ,   10 ,   1 
,,25 - < 50%,   7 ,   11 ,   3 ,   6 ,   26 ,- ,   1 
,,50 - < 75%,   9 ,   7 ,   3 ,   2 ,   9 ,   1 ,   8 
,,75 - < 100%,   3 ,- ,   4 ,   60 ,   13 ,   1 ,   1 
,Tempo completo,,   247 ,   125 ,   35 ,   27 ,   329 ,   121 ,   26 
Mulher,,,   45 ,   14 ,   9 ,   26 ,   80 ,   18 ,   34 
,Tempo parcial,,   6 ,- ,   4 ,   22 ,   11 ,- ,- 
,,> 0 - < 25%,   1 ,- ,- ,- ,   5 ,- ,- 
,,25 - < 50%,- ,- ,- ,   1 ,   2 ,- ,- 
,,50 - < 75%,   2 ,- ,- ,   3 ,   2 ,- ,- 
,,75 - < 100%,   3 ,- ,   4 ,   18 ,   2 ,- ,- 
,Tempo completo,,   39 ,   14 ,   5 ,   4 ,   69 ,   18 ,   34 
Tempo de actividade agrícola dos dirigentes assalariados,,,   30 ,   32 ,   7 ,   20 ,   64 ,   24 ,   9 
,Tempo parcial,,   18 ,   20 ,   3 ,   18 ,   38 ,   8 ,   7 
,,> 0 - < 25%,   3 ,   7 ,   1 ,   5 ,   9 ,   6 ,- 
,,25 - < 50%,   7 ,   9 ,   1 ,   5 ,   19 ,- ,   1 
,,50 - < 75%,   5 ,   4 ,   1 ,   3 ,   5 ,   1 ,   6 
,,75 - < 100%,   3 ,- ,- ,   5 ,   5 ,   1 ,- 
,Tempo completo,,   12 ,   12 ,   4 ,   2 ,   26 ,   16 ,   2 
Homem,,,   30 ,   31 ,   7 ,   18 ,   50 ,   21 ,   9 
,Tempo parcial,,   18 ,   20 ,   3 ,   16 ,   29 ,   8 ,   7 
,,> 0 - < 25%,   3 ,   7 ,   1 ,   5 ,   4 ,   6 ,- 
,,25 - < 50%,   7 ,   9 ,   1 ,   4 ,   18 ,- ,   1 
,,50 - < 75%,   5 ,   4 ,   1 ,   2 ,   4 ,   1 ,   6 
,,75 - < 100%,   3 ,- ,- ,   5 ,   3 ,   1 ,- 
,Tempo completo,,   12 ,   11 ,   4 ,   2 ,   21 ,   13 ,   2 
Mulher,,,- ,   1 ,- ,   2 ,   14 ,   3 ,- 
,Tempo parcial,,- ,- ,- ,   2 ,   9 ,- ,- 
,,> 0 - < 25%,- ,- ,- ,- ,   5 ,- ,- 
,,25 - < 50%,- ,- ,- ,   1 ,   1 ,- ,- 
,,50 - < 75%,- ,- ,- ,   1 ,   1 ,- ,- 
,,75 - < 100%,- ,- ,- ,- ,   2 ,- ,- 
,Tempo completo,,- ,   1 ,- ,- ,   5 ,   3 ,- 
Tempo de actividade agrícola dos outros trabalhadores permanentes,,,   285 ,   135 ,   49 ,   107 ,   398 ,   127 ,   62 
,Tempo parcial,,   11 ,   8 ,   13 ,   78 ,   26 ,   4 ,   4 
