Mão-de-obra não familiar permanente segundo o tempo de actividade (Página 2),,,,,,,,,,,
,,,,,,,,,,,1999
,,,,,,,,,,,pág. 2/2
,,,Loulé,Monchique,Olhão,Portimão,São Brás de Alportel,Silves,Tavira,Vila do Bispo,Vila Real de Santo António
,,,nº de indivíduos,,,,,,,,
Tempo de actividade agrícola dos trabalhadores permanentes,,,261,63,402,115,15,337,256,25,42
,Tempo parcial,,116,59,92,39,7,130,116,11,22
,,> 0 - < 25%,61,1,29,8,2,26,23,- ,13
,,25 - < 50%,27,9,15,8,1,24,12,1,6
,,50 - < 75%,14,5,5,13,1,17,19,1,2
,,75 - < 100%,14,44,43,10,3,63,62,9,1
,Tempo completo,,145,4,310,76,8,207,140,14,20
Homem,,,155,56,179,92,10,208,159,23,32
,Tempo parcial,,68,52,55,34,6,91,77,11,15
,,> 0 - < 25%,39,1,20,8,2,15,20,- ,9
,,25 - < 50%,15,5,12,8,1,16,10,1,5
,,50 - < 75%,8,4,3,10,- ,13,16,1,1
,,75 - < 100%,6,42,20,8,3,47,31,9,- 
,Tempo completo,,87,4,124,58,4,117,82,12,17
Mulher,,,106,7,223,23,5,129,97,2,10
,Tempo parcial,,48,7,37,5,1,39,39,- ,7
,,> 0 - < 25%,22,- ,9,- ,- ,11,3,- ,4
,,25 - < 50%,12,4,3,- ,- ,8,2,- ,1
,,50 - < 75%,6,1,2,3,1,4,3,- ,1
,,75 - < 100%,8,2,23,2,- ,16,31,- ,1
,Tempo completo,,58,- ,186,18,4,90,58,2,3
Tempo de actividade agrícola dos dirigentes assalariados,,,67,7,26,16,4,62,34,2,13
,Tempo parcial,,63,4,24,6,4,50,30,2,12
,,> 0 - < 25%,29,1,14,4,2,15,19,- ,10
,,25 - < 50%,23,2,4,- ,- ,17,4,1,2
,,50 - < 75%,6,- ,- ,1,- ,4,6,1,- 
,,75 - < 100%,5,1,6,1,2,14,1,- ,- 
,Tempo completo,,4,3,2,10,- ,12,4,- ,1
Homem,,,40,7,21,16,4,51,30,2,9
,Tempo parcial,,36,4,19,6,4,39,27,2,8
,,> 0 - < 25%,17,1,10,4,2,8,17,- ,6
,,25 - < 50%,12,2,3,- ,- ,13,4,1,2
,,50 - < 75%,3,- ,- ,1,- ,4,5,1,- 
,,75 - < 100%,4,1,6,1,2,14,1,- ,- 
,Tempo completo,,4,3,2,10,- ,12,3,- ,1
Mulher,,,27,- ,5,- ,- ,11,4,- ,4
,Tempo parcial,,27,- ,5,- ,- ,11,3,- ,4
,,> 0 - < 25%,12,- ,4,- ,- ,7,2,- ,4
,,25 - < 50%,11,- ,1,- ,- ,4,- ,- ,- 
,,50 - < 75%,3,- ,- ,- ,- ,- ,1,- ,- 
,,75 - < 100%,1,- ,- ,- ,- ,- ,- ,- ,- 
,Tempo completo,,- ,- ,- ,- ,- ,- ,1,- ,- 
Tempo de actividade agrícola dos outros trabalhadores permanentes,,,194,56,376,99,11,275,222,23,29
,Tempo parcial,,53,55,68,33,3,80,86,9,10
,,> 0 - < 25%,32,- ,15,4,- ,11,4,- ,3
,,25 - < 50%,4,7,11,8,1,7,8,- ,4
,,50 - < 75%,8,5,5,12,1,13,13,- ,2
,,75 - < 100%,9,43,37,9,1,49,61,9,1
,Tempo completo,,141,1,308,66,8,195,136,14,19
Homem,,,115,49,158,76,6,157,129,21,23
,Tempo parcial,,32,48,36,28,2,52,50,9,7
,,> 0 - < 25%,22,- ,10,4,- ,7,3,- ,3
,,25 - < 50%,3,3,9,8,1,3,6,- ,3
,,50 - < 75%,5,4,3,9,- ,9,11,- ,1
,,75 - < 100%,2,41,14,7,1,33,30,9,- 
,Tempo completo,,83,1,122,48,4,105,79,12,16
Mulher,,,79,7,218,23,5,118,93,2,6
,Tempo parcial,,21,7,32,5,1,28,36,- ,3
,,> 0 - < 25%,10,- ,5,- ,- ,4,1,- ,- 
,,25 - < 50%,1,4,2,- ,- ,4,2,- ,1
,,50 - < 75%,3,1,2,3,1,4,2,- ,1
,,75 - < 100%,7,2,23,2,- ,16,31,- ,1
,Tempo completo,,58,- ,186,18,4,90,57,2,3
"Fonte: INE, Recemseamento Geral da Agricultura, 1999 - Região do Algarve.",,,,,,,,,,,
