Efectivo animal (Página 2),,,,,,,,,,,,
,,,,,,,,,,,,1999
,,,,,,,,,,,,pág. 2/4
,,,Castro Marim,,Faro,,Lagoa,,Lagos,,Loulé,
,,,Expl (nº),Efectivo (nº),Expl (nº),Efectivo (nº),Expl (nº),Efectivo (nº),Expl (nº),Efectivo (nº),Expl (nº),Efectivo (nº)
Bovinos  ,,,37,886,10,164,13,117,113,"1,866",46,614
Bovinos com menos de 1 ano,,,31,197,7,73,9,31,94,578,29,192
,Vitelos de carne (para abate < 1 ano),,12,37,3,48,3,4,18,73,14,103
,Outros vitelos,,25,160,4,25,6,27,86,505,18,89
,,Machos,14,56,3,19,3,7,62,215,11,47
,,Fêmeas,20,104,3,6,6,20,69,290,14,42
Bovinos de 1 a menos de 2 anos,,,24,205,4,52,4,26,44,230,19,202
,Machos,,11,29,2,... ,3,8,29,52,10,114
,Fêmeas reprodutoras,,24,152,2,... ,1,... ,31,173,13,88
,Fêmeas não reprodutoras,,3,24,- ,- ,1,... ,4,5,- ,- 
Bovinos de 2 anos e mais,,,29,484,7,39,12,60,106,"1,058",32,220
,Machos,,11,14,2,... ,2,... ,26,28,11,16
,Novilhas reprodutoras,,12,136,- ,- ,- ,- ,14,98,13,71
,Novilhas não reprodutoras,,2,... ,- ,- ,- ,- ,- ,- ,1,... 
,Vacas leiteiras,,17,245,5,15,3,22,2,... ,16,113
,Outras vacas,,5,85,2,... ,12,36,99,926,4,19
SUÍNOS,,,273,"1,200",130,"7,451",51,"2,858",255,"1,629",633,"4,450"
,Suínos com menos de 20 kg de PV,,39,346,11,"2,335",19,719,43,424,121,"1,447"
,Fêmeas reprodutoras de 50 kg de PV e mais,,49,174,20,680,20,327,88,283,122,629
,Outros suínos,,245,680,123,"4,436",45,"1,812",234,922,545,"2,374"
OVINOS,,,102,"4,403",106,"2,217",37,"1,856",80,"1,791",290,"13,985"
,Fêmeas reprodutoras,,102,"3,725",103,"1,813",35,"1,379",77,"1,586",275,"11,629"
,Outros ovinos,,66,678,70,404,29,477,51,205,191,"2,356"
CAPRINOS,,,122,"3,960",55,448,22,277,61,564,278,"3,233"
,Fêmeas reprodutoras,,122,"3,361",54,349,22,188,60,490,274,"2,863"
,Outros caprinos,,58,599,25,99,13,89,28,74,96,370
EQUÍDEOS,,Fêmeas reprodutoras,325,437,30,40,35,89,147,436,306,464
,Gado equino,Outros equinos,26,56,19,27,16,48,50,306,38,136
,,,13,18,10,11,7,10,38,147,16,49
,,,21,38,11,16,14,38,34,159,33,87
,Gado asinino,,190,229,4,4,5,24,58,76,172,210
,Gado muar,,138,152,9,9,17,17,50,54,114,118
COELHAS reprodutoras,,,38,73,88,217,36,86,111,303,266,618
AVES,,,,,,,,,,,,
,Frangos de carne (inclui galos),,363,"2,289",487,"3,210",146,"3,254",346,"4,466","1,227","11,305"
,Galinhas poedeiras e reprodutoras,,549,"4,756",682,"5,366",217,"2,045",434,"5,313","1,943","56,211"
,Perús,,67,175,57,209,21,105,46,140,114,306
,"Patos, Gansos e pintadas",,116,797,197,"1,595",81,942,177,"1,759",340,"2,076"
ABELHAS,,,,,,,,,,,,
,Número de colmeias povoadas,,50,"1,036",15,253,4,274,15,683,149,"7,354"
,Número de cortiços povoadas,,72,928,6,72,2,... ,- ,- ,51,584
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região do Algarve.",,,,,,,,,,,,
