"Principais características da população familiar - Homem, página 2",,,,,,,,,,,
,,,,,,,,,,,1999
,,,,,,,,,,,pág. 5/6
,,,Loulé,Monchique,Olhão,Portimão,São Brás de Alportel,Silves,Tavira,Vila do Bispo,Vila Real de Santo António
,,,nº de indivíduos,,,,,,,,
Homem,,,,,,,,,,,
População familiar,,,"4,452","1,143","1,451",774,754,"4,079","2,982",220,350
Nível de instrução,,,,,,,,,,,
,Não sabe ler nem escrever,,638,272,141,149,95,782,685,51,69
,Sabe ler e escrever,,719,212,173,121,70,558,401,30,43
,Básico - 1º ciclo,,"1,952",393,660,271,384,"1,414","1,049",87,144
,Básico - 2º ciclo,,411,100,142,92,68,418,302,19,33
,Básico - 3º ciclo,,350,97,136,93,65,438,250,13,38
,Secundário agrícola,,5,2,8,2,- ,24,10,- ,2
,Secundário não agrícola,,242,48,121,18,57,306,173,13,11
,Politécnico / Superior agrícola,,20,3,10,5,2,29,27,2,3
,Politécnico / Superior não agrícola,,115,16,60,23,13,110,85,5,7
Formação profissional agrícola,,,,,,,,,,,
,Exclusivamente prática,,"3,846",939,"1,323",618,611,"3,318","2,624",198,331
,Curta duração,,63,61,12,8,5,95,81,3,- 
,Longa duração,,61,22,17,8,2,70,34,3,1
,Longa e curta duração,,20,2,2,2,6,32,13,- ,- 
,Completa,,25,5,18,7,2,53,37,2,5
Tempo de actividade agrícola ,,,,,,,,,,,
,Sem actividade,,465,134,144,132,132,559,406,14,15
,Tempo parcial,,"3,838",686,"1,286",573,616,"3,188","2,521",201,334
,> 0 - < 25%,,"1,776",279,609,154,377,"1,232","1,507",130,223
,25 - < 50%,,949,196,317,204,119,763,525,26,64
,50 - < 75%,,594,115,168,79,74,451,301,20,37
,75 - < 100%,,519,96,192,136,46,742,188,25,10
,Tempo completo,,149,323,21,69,6,332,55,5,1
Actividades remuneradas exterior à exploração,,,,,,,,,,,
,Principal,,"1,526",409,633,306,304,"1,335","1,159",76,138
,,Sector primário,114,112,67,27,28,142,212,14,25
,,Sector secundário,517,108,221,124,125,375,413,20,53
,,Sector terciário,895,189,345,155,151,818,534,42,60
,Secundária,,45,55,9,5,7,71,81,4,3
,,Sector primário,7,31,2,- ,1,20,36,2,- 
,,Sector secundário,16,4,2,- ,3,22,12,- ,1
,,Sector terciário,22,20,5,5,3,29,33,2,2
Situação na profissão exterior à exploração,,,,,,,,,,,
,Patrão/empregador,,166,18,109,46,38,135,126,8,32
,Trabalhador por conta própria,,395,100,129,49,91,284,233,10,20
,Trabalhador por conta de outrem,,989,346,392,208,180,974,875,62,89
,Trabalhador familiar remunerado,,6,- ,5,8,- ,8,3,- ,- 
,Outra situação,,15,- ,7,- ,2,5,3,- ,- 
Dirigente na população familiar,,,"2,793",694,910,482,462,"2,501","1,805",153,250
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região do Algarve.",,,,,,,,,,,
