"Principais características do produtor singular - Mulher, página 2",,,,,,,,,,,
,,,,,,,,,,,1999
,,,,,,,,,,,pág. 6/6
,,,Loulé,Monchique,Olhão,Portimão,São Brás de Alportel,Silves,Tavira,Vila do Bispo,Vila Real de Santo António
,,,nº de indivíduos,,,,,,,,
Mulher,,,,,,,,,,,
Produtor singular,,,745,79,230,76,108,549,325,14,61
,Autónomo,,737,78,223,69,107,537,311,12,58
,Empresário,,8,1,7,7,1,12,14,2,3
Nível de instrução,,,,,,,,,,,
,Não sabe ler nem escrever,,132,23,27,15,6,109,101,3,19
,Sabe ler e escrever,,211,27,56,16,22,120,63,5,15
,Básico - 1º ciclo,,303,21,106,23,69,204,111,3,17
,Básico - 2º ciclo,,37,4,9,2,2,19,13,- ,2
,Básico - 3º ciclo,,20,2,11,10,4,24,16,- ,4
,Secundário agrícola,,- ,- ,1,- ,- ,1,1,- ,- 
,Secundário não agrícola,,14,2,7,6,1,45,7,2,1
,Politécnico / Superior agrícola,,2,- ,- ,- ,- ,6,2,1,- 
,Politécnico / Superior não agrícola,,26,- ,13,4,4,21,11,- ,3
Formação profissional agrícola,,,,,,,,,,,
,Exclusivamente prática,,731,74,221,75,105,516,310,13,61
,Curta duração,,6,3,4,1,- ,7,3,- ,- 
,Longa duração,,2,2,3,- ,1,14,2,- ,- 
,Longa e curta duração,,4,- ,1,- ,2,5,7,- ,- 
,Completa,,2,- ,1,- ,- ,7,3,1,- 
Tempo de actividade agrícola ,,,,,,,,,,,
,Tempo parcial,,743,62,227,75,108,530,323,14,61
,,> 0 - < 25%,407,11,116,26,69,211,232,9,48
,,25 - < 50%,200,18,68,29,30,142,59,3,10
,,50 - < 75%,81,11,27,10,6,72,23,1,3
,,75 - < 100%,55,22,16,10,3,105,9,1,- 
,Tempo completo,,2,17,3,1,- ,19,2,- ,- 
Actividades remuneradas exterior à exploração,,,,,,,,,,,
,Principal,,126,16,59,19,21,123,66,2,14
,,Sector primário,10,1,7,2,- ,8,11,- ,4
,,Sector secundário,9,- ,3,4,7,6,2,- ,- 
,,Sector terciário,107,15,49,13,14,109,53,2,10
,Secúndária,,4,3,- ,2,2,7,4,- ,- 
,,Sector primário,- ,- ,- ,- ,- ,3,3,- ,- 
,,Sector secundário,1,- ,- ,- ,1,- ,- ,- ,- 
,,Sector terciário,3,3,- ,2,1,4,1,- ,- 
Situação na profissão exterior à exploração,,,,,,,,,,,
,Patrão/empregador,,15,1,4,3,2,9,6,- ,1
,Trabalhador por conta própria,,31,7,16,6,6,24,16,1,2
,Trabalhador por conta de outrem,,81,11,37,11,15,95,48,1,11
,Trabalhador familiar remunerado,,1,- ,- ,1,- ,1,- ,- ,- 
,Outra situação,,2,- ,2,- ,- ,1,- ,- ,- 
Produtor singular dirigente,,,733,73,224,68,96,539,322,12,60
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região do Algarve."
