"Explorações, SAU e MB segundo a origem do rendimento do agregado doméstico do produtor",,,,,,,,,,,
,,,,,,,,,,,1999
Região Agrária,,,Rendimento proveniente,,,,,,,,
,Nut III,,Exclusivamente da actividade da exploração,,,Principalmente da actividade da exploração,,,Principalmente de origem exterior à exploração,,
,,Concelho,Expl. (nº),SAU (ha),MB (1000esc.),Expl. (nº),SAU (ha),MB (1000esc.),Expl. (nº),SAU (ha),MB (1000esc.)
Algarve,,,"1,087","12,160","5,826,416","3,070","29,452","9,519,924","14,499","52,949","12,696,943"
,Algarve,,"1,087","12,160","5,826,416","3,070","29,452","9,519,924","14,499","52,949","12,696,943"
,,Albufeira,39,369,"180,989",155,"1,495","567,810",933,"3,114","935,225"
,,Alcoutim,40,"1,621","114,071",72,"2,671","161,229",924,"6,447","584,161"
,,Aljezur,29,451,"75,977",144,"2,510","331,051",537,"2,126","344,661"
,,Castro Marim,49,852,"282,478",81,"2,202","359,001",783,"4,362","660,848"
,,Faro,134,656,"1,268,669",386,"1,652","1,583,807","1,011","2,393","929,316"
,,Lagoa,9,43,"13,869",47,537,"204,847",428,"1,168","440,009"
,,Lagos,22,236,"59,476",123,"1,447","300,278",493,"2,135","450,228"
,,Loulé,203,"2,100","601,354",547,"3,985","1,117,707","2,789","9,520","1,881,775"
,,Monchique,67,"1,135","273,183",183,"1,218","406,761",518,623,"338,042"
,,Olhão,63,709,"904,137",149,883,"507,766",929,"2,314","830,375"
,,Portimão,46,290,"154,483",124,707,"315,200",381,890,"374,679"
,,São Brás de Alportel,5,8,"6,527",51,454,"160,736",503,"1,362","248,618"
,,Silves,239,"2,010","1,315,118",623,"5,344","2,335,146","2,189","7,068","2,555,380"
,,Tavira,112,"1,189","461,808",320,"2,743","937,771","1,698","7,617","1,760,463"
,,Vila do Bispo,9,186,"40,374",23,"1,215","93,895",135,909,"112,332"
,,Vila Real de Santo António,21,305,"73,903",42,389,"136,919",248,901,"250,831"
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região do Algarve.",,,,,,,,,,,
