Origem do rendimento do agregado doméstico do produtor singular segundo a dimensão Económica (Página 2),,,,,,,,,,,
,,,,,,,,,,,1999
,,,,,,,,,,,pág. 2/2
,,,Loulé,Monchique,Olhão,Portimão,São Brás de Alportel,Silves,Tavira,Vila do Bispo,Vila Real de Santo António
,,,expl. (nº),,,,,,,,
Total explorações com produtor singular,,,"3,539",768,"1,141",551,559,"3,051","2,130",167,311
Exclusivamente da actividade da exploração,,,203,67,63,46,5,239,112,9,21
Principalmente da actividade da exploração,,,547,183,149,124,51,623,320,23,42
,Salários do sector primário,,22,28,8,4,3,24,53,3,- 
,,1ª opção,20,22,7,3,2,22,45,3,- 
,,2ª opção,2,6,1,1,1,2,6,- ,- 
,,3ª opção,- ,- ,- ,- ,- ,- ,2,- ,- 
,Salários do sector secúndário,,38,21,20,19,2,34,30,4,3
,,1ª opção,32,17,12,18,1,23,18,2,3
,,2ª opção,6,4,8,1,1,11,10,2,- 
,,3ª opção,- ,- ,- ,- ,- ,- ,2,- ,- 
,Salários do sector terciário,,117,45,48,35,11,140,99,8,6
,,1ª opção,99,41,34,28,9,107,66,7,4
,,2ª opção,18,4,14,7,1,25,32,1,2
,,3ª opção,- ,- ,- ,- ,1,8,1,- ,- 
,Actividade empresarial,,49,12,29,11,12,64,3,- ,- 
,,1ª opção,41,10,11,11,11,49,3,- ,- 
,,2ª opção,8,2,14,- ,1,13,- ,- ,- 
,,3ª opção,- ,- ,4,- ,- ,2,- ,- ,- 
,Pensões rurais/reformas,,347,103,86,91,23,431,193,10,33
,,1ª opção,302,90,72,63,20,388,164,8,32
,,2ª opção,42,11,13,26,1,40,26,1,1
,,3ª opção,3,2,1,2,2,3,3,1,- 
,Juros e dividendos,,22,- ,14,- ,2,54,8,- ,- 
,,1ª opção,19,- ,6,- ,- ,13,8,- ,- 
,,2ª opção,3,- ,7,- ,2,38,- ,- ,- 
,,3ª opção,- ,- ,1,- ,- ,3,- ,- ,- 
,Remessas de emigrantes,,14,- ,3,- ,1,2,1,1,1
,,1ª opção,11,- ,- ,- ,1,1,1,1,1
,,2ª opção,3,- ,3,- ,- ,1,- ,- ,- 
,,3ª opção,- ,- ,- ,- ,- ,- ,- ,- ,- 
,Outras,,30,5,8,2,9,41,18,2,2
,,1ª opção,23,3,7,1,7,20,15,2,2
,,2ª opção,7,1,- ,1,2,15,3,- ,- 
,,3ª opção,- ,1,1,- ,- ,6,- ,- ,- 
Principalmente origem exterior à actividade da exploração,,,"2,789",518,929,381,503,"2,189","1,698",135,248
,Salários do sector primário,,107,84,67,24,16,123,235,13,23
,,1ª opção,67,66,34,17,12,97,150,13,20
,,2ª opção,35,16,25,7,4,20,75,- ,3
,,3ª opção,5,2,8,- ,- ,6,10,- ,- 
,Salários do sector secúndário,,348,74,155,56,71,257,296,16,30
,,1ª opção,262,59,113,42,60,180,230,13,23
,,2ª opção,75,14,33,12,10,62,58,3,6
,,3ª opção,11,1,9,2,1,15,8,- ,1
,Salários do sector terciário,,850,185,355,130,128,738,523,53,69
,,1ª opção,561,132,249,90,89,512,356,41,53
,,2ª opção,268,51,93,39,36,208,152,11,15
,,3ª opção,21,2,13,1,3,18,15,1,1
,Actividade empresarial,,360,33,172,94,95,320,50,- ,20
,,1ª opção,285,29,62,82,85,253,43,- ,18
,,2ª opção,64,4,78,11,6,60,6,- ,2
,,3ª opção,11,- ,32,1,4,7,1,- ,- 
,Pensões rurais/reformas,,"1,841",321,547,218,317,"1,426","1,135",92,163
,,1ª opção,"1,481",225,434,136,237,"1,102",881,64,128
,,2ª opção,324,84,100,70,71,275,224,26,28
,,3ª opção,36,12,13,12,9,49,30,2,7
,Juros e dividendos,,63,3,53,7,5,153,22,1,1
,,1ª opção,23,3,13,7,3,17,9,- ,1
,,2ª opção,38,- ,37,- ,2,119,10,1,- 
,,3ª opção,2,- ,3,- ,- ,17,3,- ,- 
,Remessas de emigrantes,,68,1,13,2,9,9,18,3,1
,,1ª opção,34,- ,10,1,6,7,9,2,- 
,,2ª opção,26,- ,3,1,3,2,7,1,1
,,3ª opção,8,1,- ,- ,- ,- ,2,- ,- 
,Outras,,154,11,34,13,31,86,35,3,8
,,1ª opção,76,4,14,6,11,21,20,2,5
,,2ª opção,67,6,17,5,20,51,12,1,3
,,3ª opção,11,1,3,2,- ,14,3,- ,- 
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região do Algarve.",,,,,,,,,,,
