"Principais características do produtor singular - Homem/Mulher, página 1",,,,,,,,,,,
,,,,,,,,,,,1999
,,,,,,,,,,,pág. 1/6
,,,Algarve,Algarve,Albufeira,Alcoutim,Aljezur,Castro Marim,Faro,Lagoa,Lagos
,,,nº de indivíduos,,,,,,,,
Homem / Mulher,,,,,,,,,,,
Produtor singular,,,"18,656","18,656","1,127","1,036",710,913,"1,531",484,638
,Autónomo,,"18,104","18,104","1,087","1,026",703,889,"1,430",459,622
,Empresário,,552,552,40,10,7,24,101,25,16
Nível de instrução,,,,,,,,,,,
,Não sabe ler nem escrever,,"3,807","3,807",158,340,190,297,151,89,138
,Sabe ler e escrever,,"3,485","3,485",201,169,162,159,296,50,121
,Básico - 1º ciclo,,"8,622","8,622",560,431,283,359,827,251,270
,Básico - 2º ciclo,,901,901,66,47,25,45,96,16,25
,Básico - 3º ciclo,,747,747,59,23,12,16,87,32,41
,Secundário agrícola,,42,42,2,- ,2,2,1,4,2
,Secundário não agrícola,,542,542,41,13,20,15,51,23,19
,Politécnico / Superior agrícola,,96,96,4,1,1,4,3,1,9
,Politécnico / Superior não agrícola,,414,414,36,12,15,16,19,18,13
Formação profissional agrícola,,,,,,,,,,,
,Exclusivamente prática,,"17,721","17,721","1,048","1,015",681,890,"1,430",473,602
,Curta duração,,384,384,41,16,10,9,11,3,9
,Longa duração,,273,273,15,4,11,8,49,2,12
,Longa e curta duração,,140,140,17,- ,5,- ,37,1,4
,Completa,,138,138,6,1,3,6,4,5,11
Tempo de actividade agrícola ,,,,,,,,,,,
,Tempo parcial,,"17,500","17,500","1,069","1,009",683,908,"1,456",440,631
,,> 0 - < 25%,"7,160","7,160",517,603,169,525,633,167,70
,,25 - < 50%,"4,616","4,616",245,244,230,192,306,137,239
,,50 - < 75%,"2,802","2,802",140,109,156,108,207,58,177
,,75 - < 100%,"2,922","2,922",167,53,128,83,310,78,145
,Tempo completo,,"1,156","1,156",58,27,27,5,75,44,7
Actividades remuneradas exterior à exploração,,,,,,,,,,,
,Principal,,"5,411","5,411",394,291,149,213,404,155,202
,,Sector primário,789,789,29,89,29,52,47,10,15
,,Sector secundário,"1,550","1,550",66,72,44,54,149,47,68
,,Sector terciário,"3,072","3,072",299,130,76,107,208,98,119
,Secúndária,,416,416,19,12,35,5,18,15,48
,,Sector primário,134,134,5,8,11,- ,1,1,14
,,Sector secundário,84,84,4,2,11,1,6,2,9
,,Sector terciário,198,198,10,2,13,4,11,12,25
Situação na profissão exterior à exploração,,,,,,,,,,,
,Patrão/empregador,,880,880,67,24,19,14,107,48,40
,Trabalhador por conta própria,,"1,581","1,581",141,44,66,47,118,58,58
,Trabalhador por conta de outrem,,"3,308","3,308",192,234,97,157,190,63,152
,Trabalhador familiar remunerado,,10,10,1,- ,- ,- ,1,- ,- 
,Outra situação,,48,48,12,1,2,- ,6,1,- 
Produtor singular dirigente,,,"18,443","18,443","1,113","1,036",677,912,"1,517",453,629
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região do Algarve."
