"Principais características do Produtor Singular - Homem (Dão-Lafões, página 8)",,,,,,,,,,,,
,,,,,,,,,,1999,,
,,,,,,,,,,pág. 23/24,,
,,,Penalva do Castelo,Santa Comba Dão,São Pedro do Sul,Sátão,Tondela,Vila Nova de Paiva,Viseu,Vouzela,,
,,,nº de indivíduos,,,,,,,,,
Homem,,,,,,,,,,,,
Produtor singular,,,954,608,953,"1,180","2,483",485,"2,750",954,,
,Autónomo,,941,565,903,"1,163","2,437",472,"2,709",933,,
,Empresário,,13,43,50,17,46,13,41,21,,
Nível de instrução,,,,,,,,,,,,
,Não sabe ler nem escrever,,199,25,93,197,138,103,305,87,,
,Sabe ler e escrever,,159,105,208,205,520,101,445,204,,
,Básico - 1º ciclo,,527,405,551,679,"1,523",241,"1,608",555,,
,Básico - 2º ciclo,,44,42,59,64,149,27,164,65,,
,Básico - 3º ciclo,,7,12,16,14,62,9,82,20,,
,Secundário agrícola,,- ,1,- ,3,2,- ,2,- ,,
,Secundário não agrícola,,6,9,13,7,50,2,50,11
,Politécnico / Superior agrícola,,1,2,4,1,9,- ,12,4
,Politécnico / Superior não agrícola,,11,7,9,10,30,2,82,8
Formação profissional agrícola,,,,,,,,,,
,Exclusivamente prática,,942,590,879,"1,139","2,412",456,"2,607",930
,Curta duração,,6,11,51,29,40,22,89,15
,Longa duração,,4,3,12,6,12,6,29,4
,Longa e curta duração,,1,1,7,2,8,1,11,1
,Completa,,1,3,4,4,11,- ,14,4
Tempo de actividade agrícola ,,,,,,,,,,
,Tempo parcial,,859,543,774,970,"2,263",431,"2,389",651
,,> 0 - < 25%,87,84,118,169,693,74,503,262
,,25 - < 50%,272,205,164,218,509,115,513,125
,,50 - < 75%,178,55,87,32,314,78,352,80
,,75 - < 100%,322,199,405,551,747,164,"1,021",184
,Tempo completo,,95,65,179,210,220,54,361,303
Actividades remuneradas exterior à exploração,,,,,,,,,,
,Principal,,307,253,223,319,892,113,837,328
,,Sector primário,60,44,48,37,138,11,66,69
,,Sector secundário,172,115,86,142,407,47,326,142
,,Sector terciário,75,94,89,140,347,55,445,117
,Secúndária,,3,7,82,3,49,1,102,24
,,Sector primário,1,6,37,1,29,- ,48,5
,,Sector secundário,2,1,33,2,13,- ,31,15
,,Sector terciário,- ,- ,12,- ,7,1,23,4
Situação na profissão exterior à exploração,,,,,,,,,,
,Patrão/empregador,,39,41,49,52,111,11,162,50
,Trabalhador por conta própria,,43,61,110,72,198,26,169,67
,Trabalhador por conta de outrem,,212,148,146,195,608,77,601,234
,Trabalhador familiar remunerado,,1,1,- ,- ,1,- ,1,- 
,Outra situação,,15,9,- ,3,23,- ,6,1
Produtor singular dirigente,,,929,557,942,"1,070","2,276",464,"2,540",838
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro."
