"Mão-de-obra não familiar permanente segundo o tempo de actividade (Pinhal Interior Norte, página 2)",,,,,,,,,
,,,,,,,,,1999
,,,,,,,,,pág. 6/8
,,,Miranda do Corvo,Oliveira do Hospital,Pampilhosa da Serra,Pedrógão Grande,Penela,Tábua,Vila Nova de Poiares
,,,nº de indivíduos,,,,,,
Tempo de actividade agrícola dos trabalhadores permanentes,,,40,152,5,4,13,80,20
,Tempo parcial,,31,54,5,4,10,54,15
,,> 0 - < 25%,17,19,- ,4,4,10,2
,,25 - < 50%,1,7,- ,- ,1,5,4
,,50 - < 75%,1,14,- ,- ,2,12,7
,,75 - < 100%,12,14,5,- ,3,27,2
,Tempo completo,,9,98,- ,- ,3,26,5
Homem,,,27,91,4,1,11,55,12
,Tempo parcial,,20,32,4,1,8,34,10
,,> 0 - < 25%,8,14,- ,1,3,5,2
,,25 - < 50%,1,4,- ,- ,1,4,2
,,50 - < 75%,1,8,- ,- ,1,6,4
,,75 - < 100%,10,6,4,- ,3,19,2
,Tempo completo,,7,59,- ,- ,3,21,2
Mulher,,,13,61,1,3,2,25,8
,Tempo parcial,,11,22,1,3,2,20,5
,,> 0 - < 25%,9,5,- ,3,1,5,- 
,,25 - < 50%,- ,3,- ,- ,- ,1,2
,,50 - < 75%,- ,6,- ,- ,1,6,3
,,75 - < 100%,2,8,1,- ,- ,8,- 
,Tempo completo,,2,39,- ,- ,- ,5,3
Tempo de actividade agrícola dos dirigentes assalariados,,,5,17,1,- ,3,17,4
,Tempo parcial,,4,17,1,- ,3,12,4
,,> 0 - < 25%,3,7,- ,- ,1,2,- 
,,25 - < 50%,- ,3,- ,- ,- ,2,2
,,50 - < 75%,- ,1,- ,- ,- ,3,- 
,,75 - < 100%,1,6,1,- ,2,5,2
,Tempo completo,,1,- ,- ,- ,- ,5,- 
Homem,,,5,14,1,- ,3,14,4
,Tempo parcial,,4,14,1,- ,3,10,4
,,> 0 - < 25%,3,6,- ,- ,1,2,- 
,,25 - < 50%,- ,3,- ,- ,- ,1,2
,,50 - < 75%,- ,1,- ,- ,- ,2,- 
,,75 - < 100%,1,4,1,- ,2,5,2
,Tempo completo,,1,- ,- ,- ,- ,4,- 
Mulher,,,- ,3,- ,- ,- ,3,- 
,Tempo parcial,,- ,3,- ,- ,- ,2,- 
,,> 0 - < 25%,- ,1,- ,- ,- ,- ,- 
,,25 - < 50%,- ,- ,- ,- ,- ,1,- 
,,50 - < 75%,- ,- ,- ,- ,- ,1,- 
,,75 - < 100%,- ,2,- ,- ,- ,- ,- 
,Tempo completo,,- ,- ,- ,- ,- ,1,- 
Tempo de actividade agrícola dos outros trabalhadores permanentes,,,35,135,4,4,10,63,16
,Tempo parcial,,27,37,4,4,7,42,11
,,> 0 - < 25%,14,12,- ,4,3,8,2
,,25 - < 50%,1,4,- ,- ,1,3,2
,,50 - < 75%,1,13,- ,- ,2,9,7
,,75 - < 100%,11,8,4,- ,1,22,- 
,Tempo completo,,8,98,- ,- ,3,21,5
Homem,,,22,77,3,1,8,41,8
,Tempo parcial,,16,18,3,1,5,24,6
,,> 0 - < 25%,5,8,- ,1,2,3,2
,,25 - < 50%,1,1,- ,- ,1,3,- 
,,50 - < 75%,1,7,- ,- ,1,4,4
,,75 - < 100%,9,2,3,- ,1,14,- 
,Tempo completo,,6,59,- ,- ,3,17,2
Mulher,,,13,58,1,3,2,22,8
,Tempo parcial,,11,19,1,3,2,18,5
,,> 0 - < 25%,9,4,- ,3,1,5,- 
,,25 - < 50%,- ,3,- ,- ,- ,- ,2
,,50 - < 75%,- ,6,- ,- ,1,5,3
,,75 - < 100%,2,6,1,- ,- ,8,- 
,Tempo completo,,2,39,- ,- ,- ,4,3
"Fonte: INE, Recemseamento Geral da Agricultura, 1999 - Região Centro.",,,,,,,,,
