"Principais características do Produtor Singular - Mulher (Dão-Lafões, página 8)",,,,,,,,,,
,,,,,,,,,,1999
,,,,,,,,,,pág. 24/24
,,,Penalva do Castelo,Santa Comba Dão,São Pedro do Sul,Sátão,Tondela,Vila Nova de Paiva,Viseu,Vouzela
,,,nº de indivíduos,,,,,,,
Mulher,,,,,,,,,,
Produtor singular,,,371,167,741,423,914,269,"1,548",325
,Autónomo,,364,152,727,418,897,258,"1,527",319
,Empresário,,7,15,14,5,17,11,21,6
Nível de instrução,,,,,,,,,,
,Não sabe ler nem escrever,,100,15,121,87,78,71,268,38
,Sabe ler e escrever,,79,49,167,88,290,48,381,103
,Básico - 1º ciclo,,166,84,377,200,427,115,732,153
,Básico - 2º ciclo,,13,15,56,42,73,28,98,21
,Básico - 3º ciclo,,3,2,6,1,13,3,31,5
,Secundário agrícola,,1,- ,1,- ,- ,- ,2,- 
,Secundário não agrícola,,2,- ,8,1,10,3,11,4
,Politécnico / Superior agrícola,,- ,- ,1,- ,2,- ,2,- 
,Politécnico / Superior não agrícola,,7,2,4,4,21,1,23,1
Formação profissional agrícola,,,,,,,,,,
,Exclusivamente prática,,357,161,711,417,885,261,"1,508",308
,Curta duração,,7,3,20,4,16,1,21,9
,Longa duração,,4,2,2,- ,4,7,10,5
,Longa e curta duração,,2,1,6,2,7,- ,5,3
,Completa,,1,- ,2,- ,2,- ,4,- 
Tempo de actividade agrícola ,,,,,,,,,,
,Tempo parcial,,346,158,638,335,816,253,"1,440",230
,,> 0 - < 25%,18,10,32,24,103,16,89,27
,,25 - < 50%,24,27,51,50,128,66,195,24
,,50 - < 75%,108,42,111,33,233,118,540,56
,,75 - < 100%,196,79,444,228,352,53,616,123
,Tempo completo,,25,9,103,88,98,16,108,95
Actividades remuneradas exterior à exploração,,,,,,,,,,
,Principal,,19,23,52,35,135,26,128,30
,,Sector primário,4,6,8,3,32,6,9,10
,,Sector secundário,7,3,7,11,34,2,9,13
,,Sector terciário,8,14,37,21,69,18,110,7
,Secúndária,,- ,2,22,1,17,- ,32,8
,,Sector primário,- ,2,18,- ,13,- ,11,1
,,Sector secundário,- ,- ,- ,- ,- ,- ,2,1
,,Sector terciário,- ,- ,4,1,4,- ,19,6
Situação na profissão exterior à exploração,,,,,,,,,,
,Patrão/empregador,,1,4,6,5,3,2,3,2
,Trabalhador por conta própria,,5,5,29,5,25,9,37,4
,Trabalhador por conta de outrem,,12,16,39,23,122,15,112,32
,Trabalhador familiar remunerado,,- ,- ,- ,- ,- ,- ,- ,- 
,Outra situação,,1,- ,- ,3,2,- ,8,- 
Produtor singular dirigente,,,367,155,727,394,883,259,"1,469",288
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro."
