"Mão-de-obra não familiar permanente segundo o tempo de actividade (Pinhal Interior Norte, página 1)",,,,,,,,,,
,,,,,,,,,,1999
,,,,,,,,,,pág. 5/8
,,,Pinhal Interior Norte,Alvaiázere,Ansião,Arganil,Castanheira de Pêra,Figueiró dos Vinhos,Góis,Lousã
,,,nº de indivíduos,,,,,,,
Tempo de actividade agrícola dos trabalhadores permanentes,,,536,34,20,58,3,37,20,50
,Tempo parcial,,296,25,10,40,- ,34,3,11
,,> 0 - < 25%,100,11,3,8,- ,16,- ,6
,,25 - < 50%,39,3,2,7,- ,8,- ,1
,,50 - < 75%,59,10,3,5,- ,3,2,- 
,,75 - < 100%,98,1,2,20,- ,7,1,4
,Tempo completo,,240,9,10,18,3,3,17,39
Homem,,,317,21,8,28,1,17,16,25
,Tempo parcial,,164,13,4,20,- ,16,1,1
,,> 0 - < 25%,48,5,2,3,- ,5,- ,- 
,,25 - < 50%,21,2,- ,3,- ,4,- ,- 
,,50 - < 75%,31,6,1,3,- ,1,- ,- 
,,75 - < 100%,64,- ,1,11,- ,6,1,1
,Tempo completo,,153,8,4,8,1,1,15,24
Mulher,,,219,13,12,30,2,20,4,25
,Tempo parcial,,132,12,6,20,- ,18,2,10
,,> 0 - < 25%,52,6,1,5,- ,11,- ,6
,,25 - < 50%,18,1,2,4,- ,4,- ,1
,,50 - < 75%,28,4,2,2,- ,2,2,- 
,,75 - < 100%,34,1,1,9,- ,1,- ,3
,Tempo completo,,87,1,6,10,2,2,2,15
Tempo de actividade agrícola dos dirigentes assalariados,,,71,1,6,7,- ,4,2,4
,Tempo parcial,,61,1,4,7,- ,4,1,3
,,> 0 - < 25%,14,- ,1,- ,- ,- ,- ,- 
,,25 - < 50%,9,- ,- ,- ,- ,2,- ,- 
,,50 - < 75%,7,1,1,1,- ,- ,- ,- 
,,75 - < 100%,31,- ,2,6,- ,2,1,3
,Tempo completo,,10,- ,2,- ,- ,- ,1,1
Homem,,,59,- ,5,5,- ,4,2,2
,Tempo parcial,,50,- ,3,5,- ,4,1,1
,,> 0 - < 25%,13,- ,1,- ,- ,- ,- ,- 
,,25 - < 50%,8,- ,- ,- ,- ,2,- ,- 
,,50 - < 75%,5,- ,1,1,- ,- ,- ,- 
,,75 - < 100%,24,- ,1,4,- ,2,1,1
,Tempo completo,,9,- ,2,- ,- ,- ,1,1
Mulher,,,12,1,1,2,- ,- ,- ,2
,Tempo parcial,,11,1,1,2,- ,- ,- ,2
,,> 0 - < 25%,1,- ,- ,- ,- ,- ,- ,- 
,,25 - < 50%,1,- ,- ,- ,- ,- ,- ,- 
,,50 - < 75%,2,1,- ,- ,- ,- ,- ,- 
,,75 - < 100%,7,- ,1,2,- ,- ,- ,2
,Tempo completo,,1,- ,- ,- ,- ,- ,- ,- 
Tempo de actividade agrícola dos outros trabalhadores permanentes,,,465,33,14,51,3,33,18,46
,Tempo parcial,,235,24,6,33,- ,30,2,8
,,> 0 - < 25%,86,11,2,8,- ,16,- ,6
,,25 - < 50%,30,3,2,7,- ,6,- ,1
,,50 - < 75%,52,9,2,4,- ,3,2,- 
,,75 - < 100%,67,1,- ,14,- ,5,- ,1
,Tempo completo,,230,9,8,18,3,3,16,38
Homem,,,258,21,3,23,1,13,14,23
,Tempo parcial,,114,13,1,15,- ,12,- ,- 
,,> 0 - < 25%,35,5,1,3,- ,5,- ,- 
,,25 - < 50%,13,2,- ,3,- ,2,- ,- 
,,50 - < 75%,26,6,- ,2,- ,1,- ,- 
,,75 - < 100%,40,- ,- ,7,- ,4,- ,- 
,Tempo completo,,144,8,2,8,1,1,14,23
Mulher,,,207,12,11,28,2,20,4,23
,Tempo parcial,,121,11,5,18,- ,18,2,8
,,> 0 - < 25%,51,6,1,5,- ,11,- ,6
,,25 - < 50%,17,1,2,4,- ,4,- ,1
,,50 - < 75%,26,3,2,2,- ,2,2,- 
,,75 - < 100%,27,1,- ,7,- ,1,- ,1
,Tempo completo,,86,1,6,10,2,2,2,15
"Fonte: INE, Recemseamento Geral da Agricultura, 1999 - Região Centro.",,,,,,,,,,
