"Principais características do Produtor Singular - Homem/Mulher (Baixo Vouga, página 2)",,,,,,,,,
,,,,,,,,,1999
,,,,,,,,,pág. 4/24
,,,Ílhavo,Mealhada,Murtosa,Oliveira do Bairro,Ovar,Sever do Vouga,Vagos
,,,nº de indivíduos,,,,,,
Homem / Mulher,,,,,,,,,
Produtor singular,,,277,"1,436",376,"1,611",622,710,"2,061"
,Autónomo,,252,"1,347",305,"1,541",577,658,"1,976"
,Empresário,,25,89,71,70,45,52,85
Nível de instrução,,,,,,,,,
,Não sabe ler nem escrever,,25,78,17,112,33,38,219
,Sabe ler e escrever,,88,178,89,229,94,140,431
,Basico - 1º ciclo,,141,944,221,"1,059",396,434,"1,194"
,Basico - 2º ciclo,,13,89,40,112,68,85,148
,Basico - 3º ciclo,,4,64,3,31,17,7,38
,Secúndário agrícola,,1,1,- ,4,1,- ,2
,Secúndário não agrícola,,3,34,3,22,10,4,13
,Politécnico superior agrícola,,- ,7,2,5,1,1,3
,Politécnico superior não agrícola,,2,41,1,37,2,1,13
Formação profissional agrícola,,,,,,,,,
,Exclusivamente prática,,264,"1,371",327,"1,563",541,620,"1,989"
,Curta duração,,3,39,15,10,32,67,24
,Longa duração,,6,8,27,14,35,22,18
,Longa e curta duração,,3,10,5,15,12,- ,25
,Completa,,1,8,2,9,2,1,5
Tempo de actividade agrícola ,,,,,,,,,
,Tempo parcial,,141,"1,053",138,"1,466",530,338,"1,536"
,,> 0 - < 25%,17,378,51,468,49,55,376
,,25 - < 50%,36,279,35,271,179,108,376
,,50 - < 75%,40,112,18,83,145,79,215
,,75 - < 100%,48,284,34,644,157,96,569
,Tempo completo,,136,383,238,145,92,372,525
Actividades remuneradas exterior à exploração,,,,,,,,,
,Principal,,38,644,59,569,160,128,534
,,Sector primário,4,59,13,20,16,31,46
,,Sector secundário,22,247,25,356,104,64,293
,,Sector terciário,12,338,21,193,40,33,195
,Secúndária,,25,3,3,6,14,68,79
,,Sector primário,3,1,- ,1,2,32,21
,,Sector secundário,7,- ,1,1,8,19,33
,,Sector terciário,15,2,2,4,4,17,25
Situação na profissão exterior à exploração,,,,,,,,,
,Patrão/empregador,,4,79,2,93,17,9,96
,Trabalhador por conta própria,,13,149,20,119,20,54,79
,Trabalhador por conta de outrem,,46,419,40,352,136,133,438
,Trabalhador familiar remunerado,,- ,- ,- ,1,- ,- ,- 
,Outra situação,,- ,- ,- ,10,1,- ,- 
Prod. sing. dirigente,,,270,"1,407",350,"1,461",611,667,"1,959"
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro."
