"Principais características do Produtor Singular - Homem/Mulher (Dão-Lafões, página 8)",,,,,,,,,,,,
,,,,,,,,,,1999,,
,,,,,,,,,,pág. 22/24,,
,,,Penalva do Castelo,Santa Comba Dão,São Pedro do Sul,Sátão,Tondela,Vila Nova de Paiva,Viseu,Vouzela,,
,,,nº de indivíduos,,,,,,,,,
Homem / Mulher,,,,,,,,,,,,
Produtor singular,,,"1,325",775,"1,694","1,603","3,397",754,"4,298","1,279",,
,Autónomo,,"1,305",717,"1,630","1,581","3,334",730,"4,236","1,252",,
,Empresário,,20,58,64,22,63,24,62,27,,
Nível de instrução,,,,,,,,,,,,
,Não sabe ler nem escrever,,299,40,214,284,216,174,573,125,,
,Sabe ler e escrever,,238,154,375,293,810,149,826,307,,
,Basico - 1º ciclo,,693,489,928,879,"1,950",356,"2,340",708,,
,Basico - 2º ciclo,,57,57,115,106,222,55,262,86,,
,Basico - 3º ciclo,,10,14,22,15,75,12,113,25,,
,Secúndário agrícola,,1,1,1,3,2,- ,4,- ,,
,Secúndário não agrícola,,8,9,21,8,60,5,61,15
,Politécnico superior agrícola,,1,2,5,1,11,- ,14,4
,Politécnico superior não agrícola,,18,9,13,14,51,3,105,9
Formação profissional agrícola,,,,,,,,,,
,Exclusivamente prática,,"1,299",751,"1,590","1,556","3,297",717,"4,115","1,238"
,Curta duração,,13,14,71,33,56,23,110,24
,Longa duração,,8,5,14,6,16,13,39,9
,Longa e curta duração,,3,2,13,4,15,1,16,4
,Completa,,2,3,6,4,13,- ,18,4
Tempo de actividade agrícola ,,,,,,,,,,
,Tempo parcial,,"1,205",701,"1,412","1,305","3,079",684,"3,829",881
,,> 0 - < 25%,105,94,150,193,796,90,592,289
,,25 - < 50%,296,232,215,268,637,181,708,149
,,50 - < 75%,286,97,198,65,547,196,892,136
,,75 - < 100%,518,278,849,779,"1,099",217,"1,637",307
,Tempo completo,,120,74,282,298,318,70,469,398
Actividades remuneradas exterior à exploração,,,,,,,,,,
,Principal,,326,276,275,354,"1,027",139,965,358
,,Sector primário,64,50,56,40,170,17,75,79
,,Sector secundário,179,118,93,153,441,49,335,155
,,Sector terciário,83,108,126,161,416,73,555,124
,Secúndária,,3,9,104,4,66,1,134,32
,,Sector primário,1,8,55,1,42,- ,59,6
,,Sector secundário,2,1,33,2,13,- ,33,16
,,Sector terciário,- ,- ,16,1,11,1,42,10
Situação na profissão exterior à exploração,,,,,,,,,,
,Patrão/empregador,,40,45,55,57,114,13,165,52
,Trabalhador por conta própria,,48,66,139,77,223,35,206,71
,Trabalhador por conta de outrem,,224,164,185,218,730,92,713,266
,Trabalhador familiar remunerado,,1,1,- ,- ,1,- ,1,- 
,Outra situação,,16,9,- ,6,25,- ,14,1
Prod. sing. dirigente,,,"1,296",712,"1,669","1,464","3,159",723,"4,009","1,126"
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro."
